# This file was produced by the NS Exoplanet rchive  http://exoplanetarchive.ipac.caltech.edu
# Thu ug  7 13:52:27 2025
#
# User preference: *
#
# CONSTRINT:  where (disc_year < 2025
# CONSTRINT:  and pl_orbsmaxstr < 0.1
# CONSTRINT:  and pl_rvampstr > 1
# CONSTRINT:  and st_massstr in (0.6,1.6))
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major xis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major xis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major xis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major xis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_rvamp:       Radial Velocity mplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity mplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity mplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity mplitude Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          R [sexagesimal]
# COLUMN ra:             R [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MSS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MSS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MSS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
CoRoT8 b,CoRoT8,1,1,Transit,2010,CoRoT,0,6.21229000000,0.00003000000,-0.00003000000,0,0.0630000000,0.0010000000,-0.0010000000,0,6.39000000,0.22000000,-0.22000000,0,0.57000000,0.02000000,-0.02000000,0,69.92000000,9.53000000,-9.53000000,0,0.22000000,0.03000000,-0.03000000,0,Mass,0.000000,,,0,,,,,870.00,14.00,-14.00,0,0,26.00000,4.00000,-4.00000,0,K1 V,5080.00,80.00,-80.00,0,0.770000,0.020000,-0.020000,0,0.880000,0.040000,-0.040000,0,0.3000,0.1000,-0.1000,0,[M/H],4.580000,0.080000,-0.080000,0,19h26m21.26s,291.5885696,+01d25m34.67s,1.4262972,322.03700000,2.71400000,-2.71400000,14.7920000,0.0340000,-0.0340000,11.4630000,0.0210000,-0.0210000,14.2195000,0.0002620,-0.0002620
K219 b,K219,1,3,Transit,2015,K2,0,7.92220000000,0.00010000000,-0.00010000000,0,0.0740000000,0.0012000000,-0.0012000000,0,7.00000000,0.20000000,-0.20000000,0,0.62449925,0.01784284,-0.01784284,0,32.40000000,1.70000000,-1.70000000,0,0.10194180,0.00534880,-0.00534880,0,Mass,0.200000,0.030000,-0.030000,0,87.7000,9.3000,-12.9000,0,854.00,24.00,-24.00,0,1,9.60000,1.80000,-1.60000,0,G9 V,5322.00,100.00,-100.00,0,0.820000,0.030000,-0.030000,0,0.880000,0.030000,-0.030000,0,0.0600,0.0500,-0.0500,0,[Fe/H],4.510000,0.080000,-0.080000,0,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.82700000,5.68000000,-5.46900000,13.0240000,0.0920000,-0.0920000,11.1610000,0.0260000,-0.0260000,12.8153000,0.0004550,-0.0004550
K219 c,K219,1,3,Transit,2015,K2,0,11.89930000000,0.00080000000,-0.00080000000,0,0.0971000000,0.0016000000,-0.0016000000,0,4.10000000,0.20000000,-0.20000000,0,0.36577813,0.01784284,-0.01784284,0,10.80000000,0.60000000,-0.60000000,0,0.03398060,0.00188781,-0.00188781,0,Mass,0.210000,0.030000,-0.030000,0,48.8000,6.4000,-6.2000,0,745.00,21.00,-21.00,0,1,2.30000,0.90000,-0.40000,0,G9 V,5322.00,100.00,-100.00,0,0.820000,0.030000,-0.030000,0,0.880000,0.030000,-0.030000,0,0.0600,0.0500,-0.0500,0,[Fe/H],4.510000,0.080000,-0.080000,0,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.82700000,5.68000000,-5.46900000,13.0240000,0.0920000,-0.0920000,11.1610000,0.0260000,-0.0260000,12.8153000,0.0004550,-0.0004550
K219 d,K219,1,3,Transit,2016,K2,0,2.50810000000,0.00020000000,-0.00020000000,0,0.0344000000,0.0006000000,-0.0006000000,0,1.11000000,0.05000000,-0.05000000,0,0.09902774,0.00446071,-0.00446071,0,10.00000000,,,1,0.03146352,,,1,Mass,0.000000,,,0,583.5000,66.7000,-66.7000,0,1252.00,36.00,-36.00,0,1,6.90000,,,1,G9 V,5322.00,100.00,-100.00,0,0.820000,0.030000,-0.030000,0,0.880000,0.030000,-0.030000,0,0.0600,0.0500,-0.0500,0,[Fe/H],4.510000,0.080000,-0.080000,0,11h39m50.46s,174.9602543,+00d36m12.95s,0.6035960,289.82700000,5.68000000,-5.46900000,13.0240000,0.0920000,-0.0920000,11.1610000,0.0260000,-0.0260000,12.8153000,0.0004550,-0.0004550
Kepler48 b,Kepler48,1,5,Transit,2012,Kepler,0,4.77800000000,,,0,0.0539400000,0.0003200000,-0.0003200000,0,1.88000000,0.10000000,-0.10000000,0,0.16772237,0.00892140,-0.00892140,0,3.94000000,2.10000000,-2.10000000,0,0.01239656,0.00660731,-0.00660731,0,Mass,0.000000,,,0,173.1200,4.2710,-4.1720,0,932.00,,,0,1,1.62000,0.90000,-0.90000,0,,5194.00,73.00,-73.00,0,0.890000,0.050000,-0.050000,0,0.880000,0.060000,-0.060000,0,0.1700,0.0700,-0.0700,0,[Fe/H],4.487000,0.050000,-0.050000,0,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.73800000,1.82500000,-1.80400000,13.1740000,0.1030000,-0.1030000,11.2210000,0.0230000,-0.0230000,13.0772000,0.0002630,-0.0002630
Kepler48 c,Kepler48,1,5,Transit,2012,Kepler,0,9.67395000000,,,0,0.0863300000,0.0005100000,-0.0005100000,0,2.71000000,0.14000000,-0.14000000,0,0.24177001,0.01248996,-0.01248996,0,14.61000000,2.30000000,-2.30000000,0,0.04596797,0.00723657,-0.00723657,0,Mass,0.000000,,,0,67.5930,1.6680,-1.6290,0,736.00,,,0,1,4.74000,0.70000,-0.70000,0,,5194.00,73.00,-73.00,0,0.890000,0.050000,-0.050000,0,0.880000,0.060000,-0.060000,0,0.1700,0.0700,-0.0700,0,[Fe/H],4.487000,0.050000,-0.050000,0,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.73800000,1.82500000,-1.80400000,13.1740000,0.1030000,-0.1030000,11.2210000,0.0230000,-0.0230000,13.0772000,0.0002630,-0.0002630
TOI332 b,TOI332,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0,0.77703800000,0.00000100000,-0.00000100000,0,0.0159000000,0.0001000000,-0.0001000000,0,3.20000000,0.16000000,-0.11000000,0,0.28548537,0.01427427,-0.00981356,0,57.20000000,1.60000000,-1.60000000,0,0.17997133,0.00503416,-0.00503416,0,Mass,0.000000,,,0,4180.3200,,,0,1871.00,30.00,-25.00,0,0,43.00000,1.00000,-1.00000,0,K0 V,5251.00,71.00,-71.00,0,0.870000,0.030000,-0.020000,0,0.880000,0.020000,-0.020000,0,0.2560,0.0480,-0.0480,0,[Fe/H],4.460000,0.040000,-0.040000,0,23h12m14.15s,348.0589516,-44d52m35.35s,-44.8764852,222.85200000,3.75000000,-3.62900000,12.3490000,0.0460000,-0.0460000,10.3150000,0.0210000,-0.0210000,12.0630000,0.0002460,-0.0002460
TOI4010 b,TOI4010,1,4,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0,1.34833500000,0.00000300000,-0.00000200000,0,0.0229000000,0.0002000000,-0.0002000000,0,3.02000000,0.08000000,-0.08000000,0,0.26942682,0.00713713,-0.00713713,0,11.00000000,1.29000000,-1.27000000,0,0.03460987,0.00405879,-0.00399587,0,Mass,0.030000,0.030000,-0.020000,0,714.0000,28.0000,-26.0000,0,1441.00,14.00,-13.00,0,0,6.90000,0.80000,-0.80000,0,K V,4960.00,36.00,-36.00,0,0.830000,0.010000,-0.010000,0,0.880000,0.030000,-0.030000,0,0.3700,0.0700,-0.0700,0,[Fe/H],4.540000,0.020000,-0.020000,0,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,177.50400000,0.99400000,-0.98200000,12.2910000,0.0690000,-0.0690000,10.1570000,0.0210000,-0.0210000,12.1216000,0.0002070,-0.0002070
TOI4010 c,TOI4010,1,4,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0,5.41465400000,0.00000700000,-0.00000700000,0,0.0580000000,0.0010000000,-0.0010000000,0,5.93000000,0.11000000,-0.12000000,0,0.52904008,0.00981356,-0.01070570,0,20.31000000,2.13000000,-2.11000000,0,0.06390241,0.00670173,-0.00663880,0,Mass,0.030000,0.030000,-0.020000,0,112.0000,4.0000,-4.0000,0,907.00,9.00,-8.00,0,0,8.00000,0.80000,-0.80000,0,K V,4960.00,36.00,-36.00,0,0.830000,0.010000,-0.010000,0,0.880000,0.030000,-0.030000,0,0.3700,0.0700,-0.0700,0,[Fe/H],4.540000,0.020000,-0.020000,0,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,177.50400000,0.99400000,-0.98200000,12.2910000,0.0690000,-0.0690000,10.1570000,0.0210000,-0.0210000,12.1216000,0.0002070,-0.0002070
WASP48 b,WASP48,1,1,Transit,2011,SuperWASP,0,2.14363000000,0.00000300000,-0.00000300000,0,0.0344400000,0.0004500000,-0.0004500000,0,16.81350000,2.24180000,-2.24180000,0,1.50000000,0.20000000,-0.20000000,0,254.26400000,73.10090000,-73.10090000,0,0.80000000,0.23000000,-0.23000000,0,Mass,0.000000,,,0,3410.2601,,,0,2035.00,52.00,-52.00,0,0,136.00000,11.30000,-11.30000,0,,5920.00,150.00,-150.00,0,1.580000,0.210000,-0.210000,0,0.880000,0.360000,-0.360000,0,-0.1200,,,0,[Fe/H],4.030000,0.030000,-0.030000,0,19h24m38.97s,291.1623865,+55d28m22.90s,55.4730273,454.14400000,4.46500000,-4.38100000,11.6470000,0.0190000,-0.0190000,10.3720000,0.0220000,-0.0220000,11.5230000,0.0003240,-0.0003240
XO1 b,XO1,1,1,Transit,2006,XO,0,3.94153000000,0.00002700000,-0.00002700000,0,0.0488000000,0.0005000000,-0.0005000000,0,12.77826000,0.78463000,-0.78463000,0,1.14000000,0.07000000,-0.07000000,0,263.79890000,41.31790000,-41.31790000,0,0.83000000,0.13000000,-0.13000000,0,Mass,0.000000,,,0,321.8500,,,0,1210.00,16.00,-16.00,0,0,116.00000,9.00000,-9.00000,0,G1 V,5750.00,75.00,-75.00,0,0.880000,0.050000,-0.050000,0,0.880000,0.190000,-0.190000,0,0.0200,,,0,[Fe/H],4.510000,0.020000,-0.020000,0,16h02m11.83s,240.5492745,+28d10m10.65s,28.1696248,163.55300000,0.62200000,-0.61700000,11.2510000,0.0080000,-0.0080000,9.5270000,0.0150000,-0.0150000,11.0040000,0.0004050,-0.0004050
HATP38 b,HATP38,1,1,Transit,2012,HTNet,0,4.64038200000,0.00003200000,-0.00003200000,0,0.0523000000,0.0009000000,-0.0009000000,0,9.24700000,1.03100000,-0.70600000,0,0.82500000,0.09200000,-0.06300000,0,84.85700000,6.35600000,-6.35600000,0,0.26700000,0.02000000,-0.02000000,0,Mass,0.067000,0.047000,-0.047000,0,243.0337,,,0,1082.00,55.00,-55.00,0,0,35.40000,2.40000,-2.40000,0,G5,5330.00,100.00,-100.00,0,0.923000,0.096000,-0.067000,0,0.886000,0.044000,-0.044000,0,0.0600,0.1000,-0.1000,0,[Fe/H],4.450000,0.080000,-0.080000,0,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,255.20600000,2.47300000,-2.42700000,12.5250000,0.1030000,-0.1030000,10.5010000,0.0170000,-0.0170000,12.3021000,0.0002570,-0.0002570
WASP57 b,WASP57,1,1,Transit,2012,SuperWASP,0,2.83891856000,0.00000081000,-0.00000081000,0,0.0376900000,0.0009700000,-0.0009700000,0,11.76945000,0.59407700,-0.59407700,0,1.05000000,0.05300000,-0.05300000,0,204.68252000,19.70546000,-19.70546000,0,0.64400000,0.06200000,-0.06200000,0,Mass,0.000000,,,0,702.3850,,,0,1338.00,29.00,-29.00,0,0,100.00000,7.00000,-7.00000,0,G6,5600.00,100.00,-100.00,0,0.927000,0.033000,-0.033000,0,0.886000,0.067000,-0.067000,0,-0.2500,0.1000,-0.1000,0,[Fe/H],4.452000,0.025000,-0.025000,0,14h55m16.79s,223.8199788,-02d03m27.67s,-2.0576866,398.27600000,5.82000000,-5.65700000,12.9130000,0.1030000,-0.1030000,11.2440000,0.0260000,-0.0260000,12.7293000,0.0002900,-0.0002900
HATP52 b,HATP52,1,1,Transit,2015,HTNet,0,2.75359530000,0.00000940000,-0.00000940000,0,0.0369400000,0.0003800000,-0.0003800000,0,11.30988100,0.80704800,-0.80704800,0,1.00900000,0.07200000,-0.07200000,0,259.98494000,9.21707000,-9.21707000,0,0.81800000,0.02900000,-0.02900000,0,Mass,0.047000,,,1,227.7590,,,0,1218.00,37.00,-37.00,0,0,128.40000,3.80000,-3.80000,0,K1,5131.00,50.00,-50.00,0,0.893000,0.047000,-0.047000,0,0.887000,0.027000,-0.027000,0,0.2800,0.0800,-0.0800,0,[Fe/H],4.483000,0.051000,-0.051000,0,02h50m53.22s,42.7217412,+29d01m20.10s,29.0222492,361.15500000,4.28750000,-4.28750000,14.1070000,0.0800000,-0.0800000,11.6210000,0.0210000,-0.0210000,13.7870000,0.0004600,-0.0004600
TOI1246 c,TOI1246,1,4,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,5.90413700000,0.00001400000,-0.00001400000,0,0.0610000000,0.0010000000,-0.0010000000,0,2.45109846,0.13824169,-0.08751012,0,0.21867273,0.01233312,-0.00780714,0,9.10000000,1.30000000,-1.20000000,0,0.02863180,0.00409026,-0.00377562,0,Mass,0.000000,,,0,129.0000,,,0,862.49,15.71,-14.98,0,0,3.48000,0.47000,-0.47000,0,K V,5213.00,71.00,-67.00,0,0.864900,0.018700,-0.017700,0,0.888900,0.030300,-0.030200,0,0.1680,0.0570,-0.0580,0,[Fe/H],4.510000,0.027000,-0.028000,0,16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,169.42200000,0.67300000,-0.66900000,11.6320000,0.0240000,-0.0240000,9.9070000,0.0360000,-0.0360000,11.7291000,0.0001590,-0.0001590
Kepler553 b,Kepler553,1,2,Transit,2016,Kepler,0,4.03046700000,0.00000180000,-0.00000180000,0,0.0476600000,0.0008100000,-0.0006500000,0,4.74139884,0.17934369,-0.12329879,0,0.42300000,0.01600000,-0.01100000,0,116.00736855,,,1,0.36500000,,,1,Mass,0.000000,,,0,235.0000,16.0000,-15.0000,0,1089.00,19.00,-19.00,0,0,49.00000,,,1,,5191.00,76.00,-78.00,0,0.902000,0.026000,-0.021000,0,0.889000,0.046000,-0.036000,0,0.1520,0.0580,-0.0580,0,[Fe/H],4.480000,0.019000,-0.027000,0,19h54m12.21s,298.5508922,+48d19m57.15s,48.3325405,728.52500000,12.57100000,-12.57100000,15.0340000,0.2290000,-0.2290000,13.0640000,0.0370000,-0.0370000,14.9567000,0.0003460,-0.0003460
GJ3222 b,GJ3222,2,1,Radial Velocity,2022,Multiple Observatories,0,10.66669000000,0.00285000000,-0.00231000000,0,0.0910000000,0.0040000000,-0.0040000000,0,3.40000000,,,0,0.30300000,,,0,11.44182265,3.49611248,-1.90697044,0,0.03600000,0.01100000,-0.00600000,0,Msini,0.929000,0.042000,-0.080000,0,,,,,,,,,0,9.60100,8.30500,-3.03300,0,K0V,5257.46,,,0,0.931389,,,0,0.890000,0.114000,-0.114000,0,0.1600,0.0600,-0.0600,0,[M/H],4.430000,,,0,03h23m35.34s,50.8972464,-40d04m34.44s,-40.0762325,18.23817000,,,6.9000000,0.0300000,-0.0300000,4.7670000,0.0160000,-0.0160000,,,
HATS38 b,HATS38,1,1,Transit,2020,HATSouth,0,4.37502100000,0.00001000000,-0.00001000000,0,0.0503600000,0.0003000000,-0.0002300000,0,6.88232600,0.19055300,-0.19055300,0,0.61400000,0.01700000,-0.01700000,0,23.51942000,3.49613000,-3.49613000,0,0.07400000,0.01100000,-0.01100000,0,Mass,0.000000,,,0,464.7000,15.0000,-15.0000,0,1294.00,10.00,-10.00,0,0,9.90000,1.50000,-1.50000,0,,5732.00,25.00,-25.00,0,1.105000,0.016000,-0.016000,0,0.890000,0.016000,-0.012000,0,-0.1020,0.0430,-0.0430,0,[Fe/H],4.301000,0.013000,-0.013000,0,10h17m05.05s,154.2710615,-25d16m34.67s,-25.2762982,343.52500000,5.12200000,-4.97600000,11.9670000,0.0300000,-0.0300000,10.7680000,0.0240000,-0.0240000,12.2781000,0.0002270,-0.0002270
HD96700 b,HD96700,1,3,Radial Velocity,2021,La Silla Observatory,0,8.12450000000,0.00060000000,-0.00060000000,0,0.0777000000,0.0013000000,-0.0013000000,0,2.93000000,,,0,0.26100000,,,0,8.90000000,0.40000000,-0.40000000,0,0.02800253,0.00125854,-0.00125854,0,Msini,0.138000,,,1,,,,,,,,,0,3.06000,0.13000,-0.13000,0,G0 V,5845.00,13.00,-13.00,0,1.160000,0.040000,-0.040000,0,0.890000,0.010000,-0.010000,0,-0.1800,0.0100,-0.0100,0,[Fe/H],4.390000,0.020000,-0.020000,0,11h07m53.82s,166.9742616,-30d10m30.50s,-30.1751383,25.41110000,0.02840000,-0.02830000,6.5100000,0.0300000,-0.0300000,4.9950000,0.0240000,-0.0240000,6.3554700,0.0002960,-0.0002960
K2157 b,K2157,1,3,Transit,2018,K2,0,0.36525750000,0.00000780000,-0.00000880000,0,0.0096200000,0.0001000000,-0.0001000000,0,0.93500000,0.09000000,-0.09000000,0,0.08340000,0.00810000,-0.00810000,0,1.14000000,0.41000000,-0.42000000,0,0.00360000,0.00130000,-0.00130000,0,Mass,,,,,6660.0000,200.0000,-200.0000,0,2432.00,42.00,-42.00,0,0,1.10000,0.39000,-0.41000,0,G9 V,5334.00,64.00,-64.00,0,0.860000,0.019000,-0.019000,0,0.890000,0.029000,-0.029000,0,0.0200,0.0400,-0.0400,0,[Fe/H],4.450000,0.040000,-0.040000,0,12h15m00.36s,183.7514959,-05d46m55.26s,-5.7820178,298.37300000,4.59000000,-4.45500000,12.9420000,0.0690000,-0.0690000,10.9800000,0.0230000,-0.0230000,12.6419000,0.0001770,-0.0001770
NGTS8 b,NGTS8,1,1,Transit,2019,Next-Generation Transit Survey (NGTS),0,2.49970000000,0.00001000000,-0.00001000000,0,0.0350000000,0.0010000000,-0.0010000000,0,12.21781000,0.33627000,-0.33627000,0,1.09000000,0.03000000,-0.03000000,0,295.58190000,12.71320000,-9.53490000,0,0.93000000,0.04000000,-0.03000000,0,Mass,0.010000,0.014000,-0.010000,0,503.0000,33.0000,-33.0000,0,1345.00,19.00,-19.00,0,0,149.95000,3.56000,-3.56000,0,K0 V,5241.00,50.00,-50.00,0,0.980000,0.020000,-0.020000,0,0.890000,0.050000,-0.040000,0,0.2400,0.0900,-0.0900,0,[Fe/H],4.410000,0.030000,-0.030000,0,21h55m54.22s,328.9759206,-14d04m06.38s,-14.0684399,428.97600000,5.62100000,-5.48100000,13.6900000,0.1030000,-0.1030000,11.6420000,0.0210000,-0.0210000,13.4954000,0.0003040,-0.0003040
WASP105 b,WASP105,1,1,Transit,2017,SuperWASPSouth,0,7.87288000000,0.00001000000,-0.00001000000,0,0.0750000000,0.0030000000,-0.0030000000,0,10.76064000,0.33627000,-0.33627000,0,0.96000000,0.03000000,-0.03000000,0,572.09400000,31.78300000,-31.78300000,0,1.80000000,0.10000000,-0.10000000,0,Mass,0.000000,,,0,166.5368,,,0,900.00,20.00,-20.00,0,0,194.00000,3.00000,-3.00000,0,K2,5070.00,130.00,-130.00,0,0.900000,0.030000,-0.030000,0,0.890000,0.090000,-0.090000,0,0.2800,0.1600,-0.1600,0,[Fe/H],4.200000,0.200000,-0.200000,0,01h36m40.29s,24.1678686,-50d39m33.51s,-50.6593080,169.27200000,,,12.0490000,0.0570000,-0.0570000,9.9350000,0.0210000,-0.0210000,11.8445000,0.0003390,-0.0003390
HATS69 b,HATS69,1,1,Transit,2018,HATSouth,0,2.22525770000,0.00000190000,-0.00000190000,0,0.0321100000,0.0001400000,-0.0001900000,0,10.59250500,0.24659800,-0.24659800,0,0.94500000,0.02200000,-0.02200000,0,183.38791000,,,0,0.57700000,,,0,Mass,0.519000,,,1,466.6000,10.0000,-9.8000,0,1295.70,6.90,-6.90,0,0,52.00000,28.00000,-28.00000,0,,5137.00,16.00,-16.00,0,0.878500,0.007700,-0.007700,0,0.892000,0.011000,-0.016000,0,0.3770,0.0340,-0.0340,0,[Fe/H],4.501000,0.013000,-0.013000,0,19h17m11.38s,289.2974275,-60d53m30.34s,-60.8917599,414.53700000,3.54500000,-3.48700000,14.0740000,0.1260000,-0.1260000,11.8750000,0.0230000,-0.0230000,13.7643000,0.0002040,-0.0002040
KPS1 b,KPS1,1,1,Transit,2018,cton Sky Portal Observatory,0,1.70629100000,0.00005900000,-0.00005900000,0,0.0269000000,0.0010000000,-0.0010000000,0,11.54527000,1.45717000,-1.34508000,0,1.03000000,0.13000000,-0.12000000,0,346.43470000,27.33338000,-27.65121000,0,1.09000000,0.08600000,-0.08700000,0,Mass,0.000000,,,0,729.0000,130.0000,-110.0000,0,1459.00,56.00,-56.00,0,0,198.70000,5.50000,-5.50000,0,K1 V,5165.00,90.00,-90.00,0,0.907000,0.086000,-0.082000,0,0.892000,0.090000,-0.100000,0,0.2200,0.1300,-0.1300,0,[Fe/H],4.470000,0.060000,-0.060000,0,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452,262.70600000,2.62000000,-2.57000000,12.9700000,0.0920000,-0.0920000,10.9310000,0.0170000,-0.0170000,12.7933000,0.0002990,-0.0002990
